supplier_name_substring;supplier_attribute;supplier_value_pattern;pattern_type;prom_attribute;prom_attribute_unit_template;prom_value_template;priority;is_active;category_id;rule_kind;notes
;Дисплей;"(\d+(?:[.,]\d+)?)\s*[″""]";regex;Розмір монітора (дюйм);;$1;34;TRUE;3030;extract;Розмір дисплею в дюймах
;Дисплей;.*TFT.*;regex;Монітор;;TFT;35;TRUE;3030;attribute;TFT дисплей
;Дисплей;.*LCD.*;regex;Монітор;;LCD;36;TRUE;3030;attribute;LCD дисплей
;Дисплей;.*IPS.*;regex;Монітор;;LCD TFT;37;TRUE;3030;attribute;IPS дисплей
;Дисплей;.*сенсорн.*;regex;Монітор;;LCD TFT;38;TRUE;3030;attribute;Сенсорний дисплей
;Дисплей;.*OLED.*;regex;Монітор;;OLED;39;TRUE;3030;attribute;OLED дисплей
;Дисплей;(\d+)\s*[×xXх]\s*(\d+);regex;Роздільна здатність екрану;;$1×$2;40;TRUE;3030;extract;Роздільна здатність
;Індикація станів;.*присутн.*;regex;Індикація;;Світлова/Звукова;41;TRUE;3030;attribute;Є індикація
;Антісаботаж;.*(?:Підтримує|є).*;regex;Датчик злому;;Так;42;TRUE;3030;attribute;Антисаботаж присутній
;Живлення;.*12\s*В.*;regex;Живлення;;Мережа 12В;43;TRUE;3030;attribute;Живлення 12В
;Живлення;.*12\s*VDC.*;regex;Живлення;;Мережа 12В;44;TRUE;3030;attribute;Живлення 12VDC
;Живлення;.*220\s*В.*;regex;Живлення;;Мережа 220В;45;TRUE;3030;attribute;Живлення 220В
;Живлення;.*24\s*В.*;regex;Живлення;;Мережа 24В;46;TRUE;3030;attribute;Живлення 24В
;Живлення;.*110\s*В.*;regex;Живлення;;Мережа 110В;47;TRUE;3030;attribute;Живлення 110В
;Живлення;.*380\s*В.*;regex;Живлення;;Мережа 380В;48;TRUE;3030;attribute;Живлення 380В
;Живлення;.*PoE.*;regex;Живлення;;Мережа 12В;49;TRUE;3030;attribute;PoE живлення
;Живлення;.*USB.*;regex;Живлення;;Мережа 12В;50;TRUE;3030;attribute;USB живлення
;Робоча температура;(-\d+)\s*[°C℃]\s*-\s*\+?(\d+)\s*[°C℃];regex;Мінімальна робоча температура (град.);;$1;51;TRUE;3030;extract;Мінімальна температура
;Робоча температура;(-\d+)\s*[°C℃]\s*-\s*\+?(\d+)\s*[°C℃];regex;Максимальна робоча температура (град.);;$2;52;TRUE;3030;extract;Максимальна температура
;Робоча температура;Від\s+(-?\d+)\s+до\s+\+?(-?\d+)\s*[°C℃];regex;Мінімальна робоча температура (град.);;$1;53;TRUE;3030;extract;Мінімальна температура (від-до)
;Робоча температура;Від\s+(-?\d+)\s+до\s+\+?(-?\d+)\s*[°C℃];regex;Максимальна робоча температура (град.);;$2;54;TRUE;3030;extract;Максимальна температура (від-до)
;Строк гарантії;(\d+)\s*міс;regex;Гарантійний термін (міс);;$1;55;TRUE;3030;extract;Гарантія в місяцях
;Пам'ять облич;(\d+(?:\s*\d{3})*);regex;Кількість шаблонів особи;;$1;56;TRUE;3030;extract;Кількість облич
;Пам'ять відбитків пальця;(\d+(?:\s*\d{3})*);regex;Кількість шаблонів відбитка пальця;;$1;57;TRUE;3030;extract;Кількість відбитків
;Ступінь захисту;.*IP\s*65.*;regex;Індикація;;Світлова/Звукова;58;TRUE;3030;attribute;Ступінь захисту IP65
;Інтерфейси введення;.*кнопка\s+виходу.*;regex;Інтеграція з системами і ПО;;Так;59;TRUE;3030;attribute;Інтеграція - кнопка виходу
;Інтерфейси введення;.*дверний\s+контакт.*;regex;Інтеграція з системами і ПО;;Так;60;TRUE;3030;attribute;Інтеграція - дверний контакт
;Інтерфейси виходу;.*замок.*;regex;Інтеграція з системами і ПО;;Так;61;TRUE;3030;attribute;Інтеграція - замок
;Інтерфейси виходу;.*реле.*;regex;Інтеграція з системами і ПО;;Так;62;TRUE;3030;attribute;Інтеграція - реле
;USB;.*USB.*;regex;Протокол зв'язку;;USB 2.0;63;TRUE;3030;attribute;USB підтримка
;USB;.*USB\s+2\.0.*;regex;Протокол зв'язку;;USB 2.0;64;TRUE;3030;attribute;USB 2.0
;USB;.*USB\s+3\.0.*;regex;Протокол зв'язку;;USB 3.0;65;TRUE;3030;attribute;USB 3.0
