supplier_name_substring;supplier_attribute;supplier_value_pattern;pattern_type;prom_attribute;prom_attribute_unit_template;prom_value_template;priority;is_active;category_id;rule_kind;notes
;Розміри \(ВxШxГ\);([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Висота без опор;мм;$1 ;15;TRUE;70306;extract;Висота з розмірів
;Розміри \(ВxШxГ\);([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Ширина;мм;$2 ;16;TRUE;70306;extract;Ширина з розмірів
;Розміри \(ВxШxГ\);([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Глибина;мм;$3 ;17;TRUE;70306;extract;Глибина з розмірів
;Розміри;([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Висота без опор;мм;$1 ;18;TRUE;70306;extract;Висота (альтернативний формат)
;Розміри;([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Ширина;мм;$2 ;19;TRUE;70306;extract;Ширина (альтернативний формат)
;Розміри;([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)[хxх×]([0-9]+(?:\.[0-9]+)?)\s*мм;regex;Глибина;мм;$3 ;20;TRUE;70306;extract;Глибина (альтернативний формат)
;Ширина;([0-9]+)\s*мм;regex;Ширина;мм;$1 ;21;TRUE;70306;extract;Ширина як окрема характеристика
;Глибина;([0-9]+)\s*мм;regex;Глибина;мм;$1 ;22;TRUE;70306;extract;Глибина як окрема характеристика
;Вес;([0-9]+(?:\.[0-9]+)?)\s*кг;regex;Вага;кг;$1 ;23;TRUE;70306;extract;Вага в кілограмах
;Вес;([0-9]+(?:\.[0-9]+)?)\s*г;regex;Вага;кг;$1 г;24;TRUE;70306;extract;Вага в грамах
;Вага брутто;([0-9]+(?:\.[0-9]+)?)\s*кг;regex;Вага;кг;$1 ;25;TRUE;70306;extract;Вага брутто в кг
;Вага брутто;([0-9]+);regex;Вага;кг;$1 г;26;TRUE;70306;extract;Вага брутто (грами без одиниць)
;Двери;.*загартован.*скл.*;regex;Передні двері;;Засклена;27;TRUE;70306;attribute;Загартоване скло
;Двери;.*акрил.*;regex;Передні двері;;Засклена;28;TRUE;70306;attribute;Акрилове скло
;Двери;.*перфоров.*;regex;Передні двері;;Перфорована;29;TRUE;70306;attribute;Перфоровані двері
;Двери;.*суцільномет.*;regex;Передні двері;;Суцільнометалева;30;TRUE;70306;attribute;Суцільнометалеві двері
;Двери;.*металев.*;regex;Передні двері;;Суцільнометалева;31;TRUE;70306;attribute;Металеві двері
;Двери;.*одностул.*;regex;Передні двері;;Одностулкові;32;TRUE;70306;attribute;Одностулкові двері
;Двери;.*двостул.*;regex;Передні двері;;Двостулкові;33;TRUE;70306;attribute;Двостулкові двері
;Двери;.*замок.*;regex;Передні двері;;З замком;34;TRUE;70306;attribute;Двері з замком
;Боковые стенки;.*знімн.*;regex;Бічні стінки;;Знімні;35;TRUE;70306;attribute;Знімні бічні стінки
;Боковые стенки;.*незнімн.*;regex;Бічні стінки;;Незнімні;36;TRUE;70306;attribute;Незнімні бічні стінки
;Боковые стенки;.*замок.*;regex;Бічні стінки;;З замком;37;TRUE;70306;attribute;Бічні стінки з замком
;Бічні стінки;.*знімн.*;regex;Бічні стінки;;Знімні;38;TRUE;70306;attribute;Знімні (укр назва характеристики)
;Бічні стінки;.*незнімн.*;regex;Бічні стінки;;Незнімні;39;TRUE;70306;attribute;Незнімні (укр назва характеристики)
;Бічні стінки;.*замок.*;regex;Бічні стінки;;З замком;40;TRUE;70306;attribute;З замком (укр назва характеристики)
;Опоры;.*регульов.*;regex;Регульовані опори;;Так;41;TRUE;70306;attribute;Регульовані опори
;Вентиляционные отверстия;.*вентилятор.*;regex;Місце для встановлення модуля вентиляції;;У кришці шафи;42;TRUE;70306;attribute;Місце для вентиляторів
;Ввод кабеля;.*зверх.*;regex;Введення кабелю;;Через кришку шафи;43;TRUE;70306;attribute;Введення зверху
;Ввод кабеля;.*знизу.*;regex;Введення кабелю;;Через підставу шафи;44;TRUE;70306;attribute;Введення знизу
;Ввод кабеля;.*задн.*;regex;Введення кабелю;;Через бічні стінки шафи;45;TRUE;70306;attribute;Введення ззаду
;Ввод кабеля;.*бічн.*;regex;Введення кабелю;;Через бічні стінки шафи;46;TRUE;70306;attribute;Введення з боку
;Цвет;.*[Сс]ерый.*;regex;Колір шафи;;Сірий;47;TRUE;70306;attribute;Сірий колір
;Цвет;.*[Сс]ірий.*;regex;Колір шафи;;Сірий;48;TRUE;70306;attribute;Сірий колір (укр)
;Цвет;.*[Чч]ерн.*|.*[Чч]орн.*;regex;Колір шафи;;Чорний;49;TRUE;70306;attribute;Чорний колір
;Цвет;.*[Бб]іл.*|.*[Бб]ел.*;regex;Колір шафи;;Білий;50;TRUE;70306;attribute;Білий колір
(?i).*\bсірий\b.*;;;regex;Колір шафи;;Сірий;51;TRUE;70306;extract;Колір з назви товару
(?i).*\bчорний\b.*;;;regex;Колір шафи;;Чорний;52;TRUE;70306;extract;Колір з назви товару
(?i).*\bбілий\b.*;;;regex;Колір шафи;;Білий;53;TRUE;70306;extract;Колір з назви товару
(?i).*\bчерн.*;;;regex;Колір шафи;;Чорний;54;TRUE;70306;extract;Колір з назви товару (рос)
;Комплектация;.*розібран.*;regex;Поставка шафи;;У розібраному вигляді;55;TRUE;70306;attribute;Поставка в розібраному вигляді
;Комплектация;.*зібран.*;regex;Поставка шафи;;В зібраному вигляді;56;TRUE;70306;attribute;Поставка в зібраному вигляді
;Конструктив;.*зварн.*;regex;Конструкція;;Суцільнозварна;57;TRUE;70306;attribute;Зварна конструкція
;Способ монтажа;.*[Нн]авісн.*;regex;Тип монтажу;;Навісний;58;TRUE;70306;attribute;Навісний монтаж
