supplier_name_substring;supplier_attribute;supplier_value_pattern;pattern_type;prom_attribute;prom_attribute_unit_template;prom_value_template;priority;is_active;category_id;rule_kind;notes
;Клавіатура;(\d+)\s*клавіш.*;regex;Кількість клавіш панелі;;$1 ;52;TRUE;301311;extract;
;Антісаботаж;.*Підтримує.*;regex;Вандалозахист;;Так;53;TRUE;301311;attribute;
;Антісаботаж;.*тампер.*;regex;Вандалозахист;;Так;54;TRUE;301311;attribute;
;Живлення;.*12.*В.*;regex;Живлення;;Мережа 12В;55;TRUE;301311;attribute;
;Живлення;.*24.*В.*;regex;Живлення;;Мережа 24В;56;TRUE;301311;attribute;
;Живлення;.*PoE.*;regex;Живлення;;Мережа 12В;57;TRUE;301311;attribute;PoE зазвичай 12В
;Живлення;.*USB.*;regex;Живлення;;Мережа 12В;58;TRUE;301311;attribute;USB живлення
;Живлення;(\d+)\s*[–\-]\s*(\d+).*В;regex;Напруга (В);;$2 ;59;TRUE;301311;extract;Діапазон напруги - беремо макс
;Живлення;(\d+)\s*В;regex;Напруга (В);;$1 ;60;TRUE;301311;extract;
;Потужність споживання;(\d+)\s*мА;regex;Живлення в режимі очікування (мА);;$1 ;61;TRUE;301311;extract;
;Потужність споживання;?\s*(\d+)\s*мА;regex;Живлення в режимі очікування (мА);;$1 ;62;TRUE;301311;extract;
;Ступінь захисту;(IP[0-9]{2});regex;Захист обладнання від води і пилу IP;;$1 ;63;TRUE;301311;extract;
;Робоча температура;(-?\d+)\s*°?\s*[CС]?\s*(?:-|–|—|~)\s*\+?\s*\d+;regex;Мінімальна робоча температура навколишнього середовища;град.;$1 ;64;TRUE;301311;extract;
;Робоча температура;-?\d+\s*°?\s*[CС]?\s*(?:-|–|—|~)\s*\+?\s*(-?\d+);regex;Максимальна робоча температура навколишнього середовища;град.;$1 ;65;TRUE;301311;extract;
;Розміри;([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*(мм);regex;Довжина;$4 ;$3 ;66;TRUE;301311;extract;
;Розміри;([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*(мм);regex;Ширина;$4 ;$1 ;67;TRUE;301311;extract;
;Розміри;([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*(мм);regex;Висота;$4 ;$2 ;68;TRUE;301311;extract;
;"Розміри, мм";([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?);regex;Довжина;мм;$3 ;69;TRUE;301311;extract;
;"Розміри, мм";([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?);regex;Ширина;мм;$1 ;70;TRUE;301311;extract;
;"Розміри, мм";([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?)\s*[xх?]\s*([0-9]+(?:\.[0-9]+)?);regex;Висота;мм;$2 ;71;TRUE;301311;extract;Конвертуємо кг в г - помножити на 1000
;Вага;([0-9\.]+)\s*г;regex;Вага;г;$1 г;72;TRUE;301311;extract;
;Вага;([0-9\.]+)\s*кг;regex;Вага;г;$1 кг;73;TRUE;301311;extract;
;Строк гарантії;([0-9]+)\s*(міс)\.?;regex;Гарантійний термін;$2 ;$1 ;74;TRUE;301311;extract;
