supplier_name_substring;supplier_attribute;supplier_value_pattern;pattern_type;prom_attribute;prom_attribute_unit_template;prom_value_template;priority;is_active;category_id;rule_kind;notes
;Выходное напряжение;.*\bDC\s*(\d+\.?\d*)\s*[-–]\s*(\d+\.?\d*)\s*[ВВ]\b.*;regex;Вихідна напруга;В;$1 ;150;TRUE;14191106;attribute;DC output voltage range start
;Выходное напряжение;.*\b(\d{1,3})\s*[ВВ]\b(?!.*DC.*[-–]).*;regex;Вихідна напруга;В;$1 ;151;TRUE;14191106;attribute;Output voltage single value
;Выходное напряжение;.*\b(\d+\.?\d*)\s*[-–]\s*(\d+\.?\d*)\s*[ВВ]\b(?!.*DC).*;regex;Вихідна напруга;В;$1 ;152;TRUE;14191106;attribute;Voltage range without DC prefix
;Номинальная мощность;.*\b(\d+)\s*[ВВ][тТ]\b.*;regex;Вихідна потужність;Вт;$1 ;160;TRUE;14191106;attribute;Nominal power in Watts
;Номинальная мощность;.*\/\s*(\d+)\s*[ВВ][тТ]\b.*;regex;Вихідна потужність;Вт;$1 ;161;TRUE;14191106;attribute;Power in Watts after slash
;Выходная мощность;(\d+\.?\d*)\s*[ВВ][тТ];regex;Вихідна потужність;Вт;$1 ;162;TRUE;14191106;attribute;Output power in Watts
;Мощность;(\d+\.?\d*)\s*[ВВ][тТ];regex;Вихідна потужність;Вт;$1 ;163;TRUE;14191106;attribute;Power field in Watts
;Номинальная мощность;.*\b(\d+)\s*[ВВ][АA]\b.*;regex;;;Пропустити;164;TRUE;14191106;skip;VA cannot be converted without PF
;Сила струму на виході;(\d+\.?\d*)\s*[АA];regex;;;Пропустити;170;TRUE;14191106;skip;Output current not in prom
;Выходной ток;(\d+\.?\d*)\s*[АA];regex;;;Пропустити;171;TRUE;14191106;skip;Output current not in prom
;Номінал струму;(\d+\.?\d*)\s*[АA];regex;;;Пропустити;172;TRUE;14191106;skip;Current rating not in prom
;Струм заряду акумуляторної батареї;(\d+\.?\d*)\s*[АA];regex;Струм заряду;А;$1 ;180;TRUE;14191106;attribute;Battery charge current
;Форма сигналу;.*(?:апроксимована|модифікована|модифікованої).*;regex;Форма вихідної напруги;;Апроксимована синусоїда;190;TRUE;14191106;attribute;Approximated sine wave
;Форма сигналу;.*(?:правильна|чиста|pure).*;regex;Форма вихідної напруги;;Чиста синусоїда;191;TRUE;14191106;attribute;Pure sine wave
;Форма сигналу;.*(?:ступенева|stepped).*;regex;Форма вихідної напруги;;Ступенева синусоїда;192;TRUE;14191106;attribute;Stepped sine wave
;Частота струму;(\d+)\s*Гц;regex;Частота струму;Гц;$1 ;200;TRUE;14191106;attribute;Current frequency
;Рабочая температура;(-?\d+)\s*°?\s*[CС]?\s*[-–—~]+\s*\+?(-?\d+)\s*°?\s*[CС];regex;Мінімальна робоча температура;град.;$1 ;210;TRUE;14191106;attribute;Min operating temperature
;Рабочая температура;(-?\d+)\s*°?\s*[CС]?\s*[-–—~]+\s*\+?(-?\d+)\s*°?\s*[CС];regex;Максимальна робоча температура;град.;$2 ;211;TRUE;14191106;attribute;Max operating temperature
;Розміри;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Довжина;мм;$1 ;220;TRUE;14191106;attribute;Length from dimensions
;Розміри;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Ширина;мм;$2 ;221;TRUE;14191106;attribute;Width from dimensions
;Розміри;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Висота;мм;$3 ;222;TRUE;14191106;attribute;Height from dimensions
;Размер;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Довжина;мм;$1 ;223;TRUE;14191106;attribute;Length from Размер
;Размер;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Ширина;мм;$2 ;224;TRUE;14191106;attribute;Width from Размер
;Размер;([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*[×xхХ]\s*([0-9\.]+)\s*мм;regex;Висота;мм;$3 ;225;TRUE;14191106;attribute;Height from Размер
;Вес;(\d+\.?\d*)\s*кг;regex;Вага;кг;$1 ;230;TRUE;14191106;attribute;Weight in kg
;Вес;(\d+)\s*г\b;regex;Вага;кг;$1/1000 ;231;TRUE;14191106;attribute;Weight grams to kg needs preprocessing
;Вага брутто;.*;regex;;;Пропустити;232;TRUE;14191106;skip;Gross weight not needed
;Строк гарантії;(\d+)\s*міс\.?;regex;Гарантійний термін;міс;$1 ;240;TRUE;14191106;attribute;Warranty period in months
;Колір;(?i)(Білий|Чорний|Сірий|Синій);regex;Колір корпусу;;$1 ;250;TRUE;14191106;attribute;Case color
;Материал;.*(?:Металл|метал).*;regex;Матеріал корпусу;;Метал;260;TRUE;14191106;attribute;Metal case
;Материал;.*(?:Пластик|пластик).*;regex;Матеріал корпусу;;Пластик;261;TRUE;14191106;attribute;Plastic case
;Класс защиты;IP\s*(\d{2});regex;Ступінь захисту IP;;$1 ;270;TRUE;14191106;attribute;IP protection rating
;Захист;.*(?:короткого замикання|КЗ|short circuit).*;regex;Захист від короткого замикання;;Так;280;TRUE;14191106;attribute;Short circuit protection
;Защита от короткого замыкания;.*(?:Підтримує|так|yes).*;regex;Захист від короткого замикання;;Так;281;TRUE;14191106;attribute;Short circuit protection flag
;Захист;.*(?:перенавантаження|overload).*;regex;Захист від перевантаження;;Так;282;TRUE;14191106;attribute;Overload protection
;Захист;.*(?:перегріву|overheat).*;regex;Захист від перегріву;;Так;283;TRUE;14191106;attribute;Overheat protection
;Захист;.*(?:переполюсовк|polarity).*;regex;Захист від переполюсовки;;Так;284;TRUE;14191106;attribute;Polarity protection
;Додаткові характеристики;.*(?:Холодний старт|cold start).*;regex;Наявність холодного старту;;Так;290;TRUE;14191106;attribute;Cold start feature
;Індикація станів;.*(?:LED|світлодіодн|індикація).*;regex;Індикація;;Світлова;300;TRUE;14191106;attribute;LED indication
;Кількість каналів навантаження;(\d+);regex;;;Пропустити;310;TRUE;14191106;skip;Load channels not in prom
;Кількість в ящику;.*;regex;;;Пропустити;320;TRUE;14191106;skip;Box quantity not needed
;Розмір упаковки \(Ш х В х Г\);.*;regex;;;Пропустити;321;TRUE;14191106;skip;Package dimensions not needed
;Час автономної роботи, хв;.*;regex;;;Пропустити;330;TRUE;14191106;skip;Runtime details not in prom
;Резервна батарея акумулятора;.*;regex;;;Пропустити;331;TRUE;14191106;skip;Backup battery details
;Інтерфейс зв'язку;.*;regex;;;Пропустити;340;TRUE;14191106;skip;Communication interface not in prom
;Особенности;.*;regex;;;Пропустити;350;TRUE;14191106;skip;Special features too detailed
;Додаткові характеристики;.*(?:розеток|Schuko|євророзетк).*;regex;;;Пропустити;351;TRUE;14191106;skip;Socket info not in prom attributes
