supplier_name_substring;supplier_attribute;supplier_value_pattern;pattern_type;prom_attribute;prom_attribute_unit_template;prom_value_template;priority;is_active;category_id;rule_kind;notes
;Клас захисту;IP6[6-9];regex;Застосування;;Вуличне;29;TRUE;301112;attribute;IP66 і вище = вуличне
;Клас захисту;IP[7-9]\d;regex;Застосування;;Вуличне;30;TRUE;301112;attribute;IP70+ = вуличне
;Навантаження;(\d+(?:\.\d+)?)\s*[Кк]г;regex;Маx нагрузка на кронштейн;кг;$1 ;31;TRUE;301112;attribute;
;Навантаження;(\d+)\s*г;regex;Маx нагрузка на кронштейн;кг;$1 ;32;TRUE;301112;attribute;
;Робоча температура;[–-]\s*(100|[1-9]?\d|0)\s*°?\s*C\s*[-–—]\s*\+?(-?\d+)\s*°?\s*C;regex;Мінімальна робоча температура;град.;($1);33;TRUE;301112;attribute;
;Робоча температура;(-?[0-9]+)\s*°?\s*C\s*[-–—]\s*\+?(-?[0-9]+)\s*(°C);regex;Максимальна робоча температура;град.;$2 ;34;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*мм;regex;Ширина;мм;$1 ;35;TRUE;301112;attribute;Для круглих розмірів
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*мм;regex;Висота;мм;$2 ;36;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*мм;regex;Довжина;мм;$3 ;37;TRUE;301112;attribute;
;"Розміри, мм";(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?);regex;Ширина;мм;$1 ;38;TRUE;301112;attribute;
;"Розміри, мм";(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?);regex;Висота;мм;$2 ;39;TRUE;301112;attribute;
;"Розміри, мм";(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?);regex;Довжина;мм;$3 ;40;TRUE;301112;attribute;
;Розміри;[?ФO]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?);regex;Ширина;мм;$1 ;41;TRUE;301112;attribute;
;Розміри;[?ФO]\s*(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?);regex;Висота;мм;$2 ;42;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*[?ФO]\s*(\d+(?:\.\d+)?);regex;Висота;мм;$1 ;43;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*[?ФO]\s*(\d+(?:\.\d+)?);regex;Ширина;мм;$2 ;44;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*мм;regex;Ширина;мм;$1 ;45;TRUE;301112;attribute;
;Розміри;(\d+(?:\.\d+)?)\s*[xXх?]\s*(\d+(?:\.\d+)?)\s*мм;regex;Висота;мм;$2 ;46;TRUE;301112;attribute;
;Вага;([0-9\.]+)\s*г;regex;Вага;г;$1 г;47;TRUE;301112;attribute;
;Вага;([0-9\.]+)\s*кг;regex;Вага;г;$1 кг;48;TRUE;301112;attribute;
;Строк гарантії;([0-9]+)\s*(міс)\.?;regex;Гарантійний термін;$2 ;$1 ;49;TRUE;301112;attribute;
