category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
301010;L-oбразный кронштейн для крепление замка на узкие двери MBK-180NL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок ATIS Lock SSM CK;Метод роботи;;електромеханічний у нормально закритому стані;Живлення;;12V 2А;Особливості;;тип встановлення: накладний;Робоча температура;;-30° - +70°С;Розміри;;160х105х37 мм;Вага;;955 г;Матеріал;;нержавіюча сталь;Розмір упаковки (Ш х В х Г);;105 x 90 x 170 мм;Вага брутто;;1.38 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок MBK-280NL;Тип пристрою;;монтажний куточок;Розмір;;250x47x28 мм;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;270 x 65 x 60 мм;Вага брутто;;0.27 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-280N(LED)-DS;Метод роботи;;Електромагнітний замок;Робоча температура;;-10 ~ +55;Розміри;;250х49х28 мм;Вага;;2600 г;Матеріал;;анодований алюміній;Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;270 x 60 x 60 мм;Вага брутто;;2.6 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Yli Electronic YM-500N(LED)-DS;Метод роботи;;електромагнітний;Монтаж;;накладний;Сила утримання;;500 кг;Особливості;;зі світловою індикацією та датчиком дверей;Сумісність;;"планки кріпильні: MBK-280/350/500GU, MBK-500I, MBK-500NL, MBK-500NZL";Матеріал;;анодований алюміній (замок) | цинк (планка);Живлення;;DC 12 В / DC 24 В;Споживання;;500 / 250 мА;Робоча температура;;-65;Розміри;;"замок з кріпильної планкою: 265 х 73 х 41, відповідна планка: 185 х 60 х 13";Вага;;4.5 кг;Кількість в ящику;;4 шт;Розмір упаковки (Ш х В х Г);;100 x 100 x 100 мм;Вага брутто;;0.1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок MS-280LED;Живлення;;12 В 500 мА;Робоча температура;;-10 ° C ~ + 55 ° C;Сила утримання;;280 кг;Розміри;;250х42х25 мм;Вага;;2.1 кг;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;6 x 6 x 270 мм;Вага брутто;;1.86 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок MBK-180NLC;Метод роботи;;совместим с YM-180N(LED);Розміри;;185.5x39x39 мм;Розмір упаковки (Ш х В х Г);;40 x 186 x 40 мм;Вага брутто;;0.22 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Монтажный уголок Yli Electronic MBK-500NZL;Метод роботи;;"сумісний з відповідними планками електромагнітних замків N-серії з силою утримання 500 кг (YM-500N, YM-500N(LED)-DS)";Розмір упаковки (Ш х В х Г);;80 x 70 x 280 мм;Вага брутто;;1.36 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромеханический замок ATIS Lock SS CK;Метод роботи;;електромеханічний у нормально закритому стані;Живлення;;12V 2А;Особливості;;тип встановлення: накладний;Робоча температура;;-30° - +70°С;Розміри;;137х105х37мм;Вага;;500 г;Матеріал;;нержавіюча сталь;Розмір упаковки (Ш х В х Г);;160 x 80 x 110 мм;Вага брутто;;1.25 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Уголок MBK-280NLC;Метод роботи;;LC-подібний кронштейн;Сумісність;;YM-280N / YM-280NT(LED) / YM-280N(LED)-DS;Розміри;;250x48x42 мм;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;65 x 60 x 270 мм;Вага брутто;;0.44 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электрозащелка (power open) для системы контроля доступа YS-134NOL;Живлення;;DC12В 700 мА;Сила утримання;;300 кг;Розміри;;250х25х31.5 мм;Розмір упаковки (Ш х В х Г);;50 x 31 x 250 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Kraft KRF-300 LED;Сила утримання;;300 кг;Живлення;;12В DC 500 mA;Розміри;;240 x 55 x 30 мм;Розмір упаковки (Ш х В х Г);;50 x 40 x 250 мм;Вага брутто;;2.1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-180N(LED);Метод роботи;;Електромагнітний замок;Живлення;;DC 12B / DC 24B;Розміри;;"замок з кріпильної планкою: 185 х 41.8 х 22.4, відповідна планка: 130 х 33 х 9.3";Вага;;1200 г;Матеріал;;Анодований алюміній (замок) | цинк (планка);Кількість в ящику;;12 шт;Розмір упаковки (Ш х В х Г);;60 x 60 x 265 мм;Вага брутто;;1.18 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок врезной для системы контроля доступа YB-700A(LED);Метод роботи;;електрорігельний;Сила утримання;;2 000 кг;Монтаж;;врізний;Без живлення;;відкрит;Додатково;;"Датчик стану двері, Таймер затримки";Живлення;;DC 12 В 1200 мА;Робоча температура;;-40 ~ +60;Розміри;;225 x 34 x 38;Вага;;1 кг;Матеріал;;нержавіюча сталь;Розмір упаковки (Ш х В х Г);;34 x 225 x 38 мм;Вага брутто;;1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Ригельный замок YB-80 (power open) врезной (без питания закрытый);Метод роботи;;електрорігельний;Сила утримання;;300 кг;Живлення;;12В;Розміри;;70.3 x 59 x 27.5 мм;Матеріал;;сталь нержавіюча;Розмір упаковки (Ш х В х Г);;59 x 71 x 28 мм;Вага брутто;;0.15 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок YM-60N;Метод роботи;;Електромагнітний замок;Монтаж;;накладний;Сила утримання;;60 кг;Живлення;;DC 12 В / DC 24 В;Робоча температура;;-10 ~ +55;Розміри;;"замок: 80 х 36.5 х 24.1, відповідна планка 75 х 32 x 10 мм";Вага;;500 г;Розмір упаковки (Ш х В х Г);;37 x 80 x 25 мм;Вага брутто;;0.5 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;электромеханический замок YEH-210;Метод роботи;;електромеханічний;Живлення;;DC 12B;Сила утримання;;300 кг;Робоча температура;;-40℃~+50℃;Розміри;;79х45.5х34.3 мм;Розмір упаковки (Ш х В х Г);;60 x 45 x 110 мм;Вага брутто;;0.28 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Yli Electronic YM-280W-S;Метод роботи;;електромагнітний замок;Сила утримання;;280 кг;Живлення;;"12 В, 24 В/  Струм споживання, мА:  520 / 260";Особливості;;IP68;Робоча температура;;-20 - +55°C;Розміри;;235 х 46 х 25.5 мм;Вага;;2 кг;Матеріал;;анодований алюміній (замок) | цинк (відповідна планка);Розмір упаковки (Ш х В х Г);;48 x 25 x 250 мм;Вага брутто;;22 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301010;Электромагнитный замок Yli Electronic YM-350N(LED)-DS (в комплекте планочки);Метод роботи;;"Контакти (визначення стану дверей | замка): NO, NC, COM | NO, NC, COM";Сила утримання;;350 кг;Живлення;;DC12V | DC24V;Розміри;;"замок із кріпильною планкою: 260 x 57.7 x 29.6 мм, планка у відповідь: 190 х 45 х 13.2 мм";Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;65 x 65 x 300 мм;Вага брутто;;2.68 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
