category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
71902;Wi-Fi роутер MikroTik hAP ax S (E62iUGS-2axD5axT) Wi-Fi 6;Операційна система;;RouterOS v7;CPU;;EN7562CT  950 MHz;ROM/RAM;;128/512 Мб;Ethernet порти (Uplink);;1х SFP 2.5G;Ethernet порти (DownLink);;5х 10/100/1000 Ethernet;PoE;;Passive PoE 16.8 Вт;Wi-Fi;;"2.4 GHz 802.11b/g/n/ax  574 Mбіт/с, 5 GHz  802.11a/n/ac/ax 1800 Mбіт/с";Живлення від PoE-in;;Passive PoE  18-28 В;Живлення;;"2 (DC jack, PoE-IN)  DC 12-28 V";Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;160 x 50 x 220 мм;Вага брутто;;0.3 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Wi-Fi роутер MikroTik RB4011iGS+5HacQ2HnD-IN SFP;Операційна система;;MikroTik RouterOS Level5;CPU;;AL21400 1.4 ГГц 4 ядра;ROM/RAM;;512Мб / 1Гб;Ethernet порти (Uplink);;1 × SFP +;Ethernet порти (DownLink);;10 × 1 Гбіт / с LAN;Моніторинг напруги;;присутній;Живлення від PoE-in;;"Присутній, від Ethernet1";Живлення;;12-57 У ДК;Потужність споживання;;"44 Вт, макс";Розміри;;228 × 120 × 30 мм;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;120 x 30 x 228 мм;Вага брутто;;1.46 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор Ruijie Reyee RG-EG105G-V3;Ethernet порти (DownLink);;4 10/100/1000M Base-T (3 фіксованих);Ethernet порти (Uplink);;1 10/100/1000M Base-T (до 2 WAN портів);ROM/RAM;;32|128 Мб;Живлення;;220В AC;Потужність споживання;;12 Вт;Розміри;;206.5x108.5х28 мм;Розмір упаковки (Ш х В х Г);;60 x 260 x 320 мм;Вага брутто;;0.94 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор MikroTik hEX lite (RB750r2) 5-портовый;Операційна система;;RouterOS;CPU;;850MHz;ROM/RAM;;64Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x RJ45 (100M);Ethernet порти (DownLink);;4x RJ45 (100M);Живлення від PoE-in;;є;Живлення;;DC 8-30В;Потужність споживання;;2Вт;Розміри;;113x89x28 мм;Кількість в ящику;;60 шт;Розмір упаковки (Ш х В х Г);;9 x 265 x 415 мм;Вага брутто;;0.18 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор MikroTik RB5009UPr+S+IN 2.5G Ethernet 10G SFP+ PoE;Операційна система;;RouterOS (v7 only);CPU;;88F7040 350-1400 МГц ARM 64bit;ROM/RAM;;1/1 Гб;Ethernet порти (DownLink);;"7х 10/100/1000 Ethernet, 1х 2.5G Ethernet, 1х SFP+";PoE;;Ether1-Ether8 802.3af/at бюджет 130Вт;Моніторинг напруги;;Підтримує;Монітор температури на платі;;Підтримує;USB;;USB 3.0 type A;Живлення від PoE-in;;"1х 2.5G Reverse PoE Ethernet, 7х 1G Reverse PoE Ethernet. 802.3af/at (ether1), Mode B (ether2-ether8)";Живлення;;"3 (2-pin terminal, DC jack, PoE-IN)";Потужність споживання;;15 - 150 Вт;Розмір упаковки (Ш х В х Г);;145 x 80 x 240 мм;Вага брутто;;1.26 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Wi-Fi роутер RG-EW3000GX PRO двухдиапазонный 2хWAN 3000M Wi-Fi 6;CPU;;MT7981;ROM/RAM;;128/256 Мб;Ethernet порти (Uplink);;2 порти LAN 10/100/1000 Base-T;Ethernet порти (DownLink);;2x порт WAN 10/100/1000 Base-T (1 порт гібридний LAN/WAN);Особливості;;Рекомендовані користувачі 60;Wi-Fi;;"Wi-Fi 6 (802.11ax), 802.11b/g/n/a/ac/";Антена;;"2.4 GHz, 2×2, MU-MIMO, 5 GHz, 2×2, MU-MIMO";Живлення;;DC 12В/1.5A;Потужність споживання;;18 Вт;Розміри;;260 × 140 × 30 мм;Розмір упаковки (Ш х В х Г);;300 x 60 x 380 мм;Вага брутто;;1.14 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор MikroTik CRS106-1C-5S 6-портовый;Операційна система;;RouterOS;CPU;;QCA8511 400 MHz;ROM/RAM;;128Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x комбо порт: RJ45 (1000M) або SFP (1000M);Ethernet порти (DownLink);;5x SFP (1000M);COM порт;;"Є, RJ45";Живлення від PoE-in;;є;Живлення;;DC 24В;Потужність споживання;;11Вт;Розміри;;114х137х29 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;145 x 200 x 55 мм;Вага брутто;;0.4 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор MikroTik hEX PoE (RB960PGS) 5-портовый PoE;Операційна система;;RouterOS L4;CPU;;QCA9557 800 MHz;ROM/RAM;;128Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x SFP (1000M);Ethernet порти (DownLink);;"1x RJ45 (1000M), 4x RJ45 (1000M) c PoE (802.3af)";Моніторинг напруги;;є;Монітор температури на платі;;є;USB;;є;Живлення від PoE-in;;Є (Passive PoE);Живлення;;DC 12-57В;Потужність споживання;;9Вт;Розміри;;114х137х29 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;30 x 385 x 240 мм;Вага брутто;;0.68 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор MikroTik hEX PoE lite (RB750UPr2) 5-портовый;Операційна система;;RouterOS;CPU;;650MHz;ROM/RAM;;64Мб;Локальна пам'ять;;"16МБ, Flash";Ethernet порти (Uplink);;1x RJ45 (100M);Ethernet порти (DownLink);;4x RJ45 (100M);Моніторинг напруги;;є;Монітор температури на платі;;є;USB;;є;COM порт;;є;Живлення від PoE-in;;є;Живлення;;DC 8-30В;Потужність споживання;;3Вт;Розміри;;113x89x28 мм;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;220 x 120 x 70 мм;Вага брутто;;0.66 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор L009UiGS-RM;Операційна система;;"RouterOS v7, License level 5";CPU;;IPQ-5018 800 МГц;ROM/RAM;;128 NAND/512 Мб DDR3L;Ethernet порти (DownLink);;"8х 10/100/1000 Мбіт/с, 1х 1G SFP (2.5G)";USB;;1 (3.0 type A) 1.5 A;Порт живлення;;"2 (PoE-in, DC jack)";Живлення від PoE-in;;802.3af;Потужність споживання;;8 - 37 Вт;Розміри;;220 x 125 x 22 мм;Розмір упаковки (Ш х В х Г);;130 x 55 x 330 мм;Вага брутто;;0.9 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71902;Маршрутизатор Ruijie Reyee RG-EG105G-P-V3;Ethernet порти (DownLink);;4 10/100/1000M Base-T (3 фіксованих);Ethernet порти (Uplink);;1 10/100/1000M Base-T (до 2 WAN портів);PoE;;4x 802.3af/at 1000Base-T до 54 Вт;ROM/RAM;;32|128 Мб;Живлення;;220В AC;Потужність споживання;;60 Вт;Розміри;;206.5x108.5х28 мм;Розмір упаковки (Ш х В х Г);;60 x 255 x 320 мм;Вага брутто;;1.22 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
