category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
70306;"Шкаф 9U, EServer 600х350х503 (Ш*Г*В), стекло, черный";Цвет;;Черный;Глубина;;350 мм;Ширина;мм;600 мм;Комплектация;;"шафа, дві пари вертикальних напрямних (реків)";Інше;;шафа поставляється в розібраному вигляді. Здійснено підготовку під заземлення (у всіх частинах шафи встановлено болти під заземлення).;"Висота, U";;9;Конструкция;;19"";Ввод кабеля;;"на задній стінці, на верхній та нижній кришках";Вентиляционные отверстия;;у верхній кришці шафи передбачено два місця для установки вентиляторів 120 мм.;Двери;;із загартованого скла;Розміри (ВxШxГ);;503х600х350 мм;Робоча глибина (мм);;285;Боковые стенки;;"знімні, на замках";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Шкаф серверный настенный 6U, 600x450x377 акрил (645-А-ШН)";Цвет;;Серый;Глубина;;450 мм;Ширина;мм;600 мм;Комплектация;;"шафа, 2 реки з регульованою глибиною установки";Інше;;Передні двері встановлені на петлях-шпингалетах;"Висота, U";;6;Конструкция;;19"";Ввод кабеля;;"зверху, знизу, ззаду";Максимальне навантаженя;;120 кг;Вентиляционные отверстия;;Є можливість встановити до 2 120мм вентиляторів 25мм або 38мм завтовшки;Двери;;акрилове скло;Розміри (ВxШxГ);;377х570х450 мм;Робоча глибина (мм);;380;Бічні стінки;;Знімні;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;Кронштейн настенный 19"" 12U CMS-WB12U-480V-BK;Цвет;;Черный;Глубина;;"280 мм, 480 мм";Ширина;мм;515 мм;Комплектация;;"- елементи каркасу – 6 шт,<br>- комплект кріплення";Інше;;"Товщина металу, мм: 1,2<br>Допустиме навантаження, кг: 20";"Висота, U";;12;Конструкция;;19"";Розміри;;280-480х515х560 мм;Вес;г;"5,5 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;Кронштейн настенный 19"" 4U CMS-WB4U-480V-BK;Цвет;;Черный;Глубина;;"280 мм, 480 мм";Ширина;мм;515 мм;Комплектация;;"- елементи каркасу – 6 шт,<br>- комплект кріплення";Інше;;"Товщина металу, мм: 1,2<br>Допустиме навантаження, кг: 20";"Висота, U";;4;Конструкция;;19"";Розміри;;489х515х202 мм;Вес;г;"2,7 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Серверный шкаф 9U, EServer 600х600х503 стекло";Цвет;;Серый;Глубина;;600 мм;Ширина;мм;600 мм;Комплектация;;"шафа, дві пари вертикальних напрямних (реків)";Інше;;шафа поставляється в розібраному вигляді. Здійснено підготовку під заземлення (у всіх частинах шафи встановлено болти під заземлення).;"Висота, U";;9;Конструкция;;19"";Ввод кабеля;;"на задній стінці, на верхній та нижній кришках";Максимальне навантаженя;;здатні витримувати навантаження до 80кг (рівень навантаження тестувався при кріпленні шафи анкерними бовтами 8х60 до бетонної стіни);Вентиляционные отверстия;;у верхній кришці шафи передбачено два місця для установки вентиляторів 120 мм.;Двери;;із загартованого скла;Розміри (ВxШxГ);;503х600х600 мм;Робоча глибина (мм);;450;Боковые стенки;;"знімні, на замках";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Шкаф серверный настенный 6U, 600x450x390 перф. (645-П-ШН)";Цвет;;Серый;Глубина;;450 мм;Ширина;мм;600 мм;Комплектация;;"шафа, 2 реки з регульованою глибиною установки";"Висота, U";;6;Конструкция;;19"";Ввод кабеля;;"зверху, знизу, ззаду";Максимальне навантаженя;;120 кг;Вентиляционные отверстия;;Є можливість встановити до 2 120мм вентиляторів 25мм або 38мм завтовшки;Двери;;перфоровані;Розміри (ВxШxГ);;377х570х450 мм;Робоча глибина (мм);;380;Бічні стінки;;Знімні;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Серверный шкаф 12U, EServer 600х350х637 (Ш*Г*В), стекло";Цвет;;Черный;Глубина;;350;Ширина;мм;600;Комплектация;;"шафа, дві пари вертикальних напрямних (реків)";Інше;;шафа поставляється в розібраному вигляді. Здійснено підготовку під заземлення (у всіх частинах шафи встановлено болти під заземлення).;"Висота, U";;12;Конструкция;;19"";Ввод кабеля;;"на задній стінці, на верхній та нижній кришках";Максимальне навантаженя;;способны выдерживать нагрузку до 50кг (уровень нагрузки тестировался при креплении шкафа анкерными болтами 8х60 к бетонной стене);Вентиляционные отверстия;;у верхній кришці шафи передбачено два місця для установки вентиляторів 120 мм.;Двери;;із загартованого скла;Розміри (ВxШxГ);;637х600х350 мм;Робоча глибина (мм);;285;Боковые стенки;;"знімні, на замках";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Серверный шкаф 12U, EServer 600х500х637 (Ш*Г*В), стекло, черный";Цвет;;Черный;Глубина;;500;Ширина;мм;600;Комплектация;;"шафа, дві пари вертикальних напрямних (реків)";Інше;;шафа поставляється в розібраному вигляді. Здійснено підготовку під заземлення (у всіх частинах шафи встановлено болти під заземлення).;"Висота, U";;12;Конструкция;;19"";Ввод кабеля;;"на задній стінці, на верхній та нижній кришках";Максимальне навантаженя;;здатні витримувати навантаження до 80кг (рівень навантаження тестувався при кріпленні шафи анкерними бовтами 8х60 до бетонної стіни);Вентиляционные отверстия;;у верхній кришці шафи передбачено два місця для установки вентиляторів 120 мм.;Двери;;із загартованого скла;Розміри (ВxШxГ);;637х600х500 мм;Робоча глибина (мм);;435;Боковые стенки;;"знімні, на замках";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;"Серверный шкаф 9U, EServer 600х600х503 (Ш*Г*В), стекло";Цвет;;Черный;Глубина;;600 мм;Ширина;мм;600 мм;Комплектация;;"шафа, дві пари вертикальних напрямних (реків)";Інше;;шафа поставляється в розібраному вигляді. Здійснено підготовку під заземлення (у всіх частинах шафи встановлено болти під заземлення).;"Висота, U";;9;Конструкция;;19"";Ввод кабеля;;"на задній стінці, на верхній та нижній кришках";Максимальне навантаженя;;здатні витримувати навантаження до 80кг (рівень навантаження тестувався при кріпленні шафи анкерними бовтами 8х60 до бетонної стіни);Вентиляционные отверстия;;у верхній кришці шафи передбачено два місця для установки вентиляторів 120 мм.;Двери;;із загартованого скла;Розміри (ВxШxГ);;503х600х600 мм;Робоча глибина (мм);;450;Боковые стенки;;"знімні, на замках";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70306;Кронштейн для вертикальной установки сервера 19"" 2U (CMS-WWB2U-BK);Цвет;;Черный;Глубина;;105 мм;Ширина;мм;520 мм;Комплектация;;кронштейн - 1 шт;Інше;;"Товщина металу: 1,2 мм";"Висота, U";;2;Конструкция;;19"";Розміри;;105х519х120 мм;Вес;г;1 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
