category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
301312;Контроллер для одной двери Via Security VSA-21KM/E автономный со считывателем;Кількість дверей;;1;Інтерфейс зв'язку;;Wiegand 26/34;Пам'ять;;1000 користувачів;Індикація станів;;Триколірний світлодіодний індикатор стану;Вбудований зчитувач;;125 кГц EM;Інтерфейси введення;;"Wiegand 26/34, кнопка виходу";Інтерфейси виходу;;"Wiegand 26, релейний";Клас захисту;;IP66;Живлення;;"12V DC, 60-150mA";Робоча температура;;-40°С - +60°С;Розміри;;Ф73х20 мм;Розмір упаковки (Ш х В х Г);;50 x 90 x 85 мм;Вага брутто;;0.24 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Контроллер для одной двери U-Prox CLC G80 автономный;Кількість дверей;;1;Інтерфейс підключення;;"Реле C NC NO,  Входи DC и RTE";Підключення зчитувачів;;тільки серія U-Prox Smartline;Інтерфейси введення;;"DC – дверной контакт, REX – кнопка запроса выхода, NO, COM – твердотельное реле, 1 A @ 30 В";Інтерфейси виходу;;"OUT - тривожний вихід, ВК 0.16 A @ 12 В, Вбудована сенсорна кнопка REX";Живлення;;"+10,8...+15 В, споживання < 70 мА @ 12В";Розміри;;84.3 х 84.3 х 14.5 мм;Розмір упаковки (Ш х В х Г);;90 x 28 x 90 мм;Вага брутто;;0.1 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Комплект автономный контроллер со считывателем U-PROX CLC G80 + SL mini;Метод роботи;;RFID зчитувач;Живлення;;DC 9 - 16В;Тип карт;;"Wiegand, RS, TouchMemory";Частотна характеристика;;"U-Prox ID по радіо 2.4 ГГц, Mifare®, 13.56 МГц, U-Prox ID по NFC, 13.56 МГц, Ідентифікатори 125 кГц";Відстань зчитування;;"NFC, ідентифікатори Mifare і 125 кГц - до 4 см, 2,4 ГГц радіо - регулюється від 10 см до 15 м";Робоча температура;;-40 ° С - + 60 ° С;Ступінь захисту;;IP65;Розміри;;"80 x 45 x 12,5 мм";Вага;;70 г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Комплект автономный контроллер со считывателем U-PROX CLC G80 + SL steel;Живлення;;DC 9 - 16В;Тип карт;;"Wiegand, TouchMemory";Частотна характеристика;;"U-Prox ID по радіо 2.4 ГГц, Mifare®, 13.56 МГц, U-Prox ID по NFC, 13.56 МГц, Ідентифікатори 125 кГц";Відстань зчитування;;"NFC, ідентифікатори Mifare і 125 кГц - до 4 см, 2,4 ГГц радіо - регулюється від 10 см до 15 м";Робоча температура;;-40 ° С - + 60 ° С;Ступінь захисту;;IP65;Розміри;;80 х 114 х 16 мм;Вага;;260 г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Контроллер для одной двери Via Security VSA-11P/E Black автономный со считывателем;Кількість дверей;;1;Пам'ять;;2000 користувачів;Індикація станів;;Триколірний світлодіодний індикатор стану;Вбудований зчитувач;;125 кГц EM;Інтерфейси введення;;кнопка виходу;Інтерфейси виходу;;релейний;Клас захисту;;IP66;Живлення;;"12V DC, 40mA";Робоча температура;;-40°С - +60°С;Розміри;;103х48х20 мм;Розмір упаковки (Ш х В х Г);;50 x 75 x 110 мм;Вага брутто;;0.2 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Контроллер для одной двери Via Security VSA-11P/E White автономный со считывателем;Кількість дверей;;1;Пам'ять;;2000 користувачів;Індикація станів;;Триколірний світлодіодний індикатор стану;Вбудований зчитувач;;125 кГц EM;Інтерфейси введення;;кнопка виходу;Інтерфейси виходу;;релейний;Клас захисту;;IP66;Живлення;;"12V DC, 40mA";Робоча температура;;-40°С - +60°С;Розміри;;103х48х20 мм;Розмір упаковки (Ш х В х Г);;50 x 75 x 110 мм;Вага брутто;;0.2 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Контроллер для одной двери U-PROX IP401;Кількість дверей;;1;Інтерфейс зв'язку;;налаштування з мобільного додатку U-PROX Config по Bluetooth;Інтерфейс підключення;;"2.4 GHz, 802.11b/g/n, Open/WPA/WPA2/WEP";Пам'ять;;"Пам'ять ідентифікаторів – 10 000, подій – 47 000, тижневих розкладів – 250, тайм-зон – 250, свята – 250.";Підключення зчитувачів;;"OSDP: один зчитувач, до 1200 м, RS232: один зчитувач серії U-PROX SE/SL, до 30 м";Інтерфейси введення;;"DC – дверний контакт, RTE – кнопка запиту виходу, вбудована сенсорна кнопка RTE";Інтерфейси виходу;;"NO, COM - твердотільне реле, 1 A @ 30 В (режим інверсії реле), OUT - тривожний вихід, ВК 0.16 A @ 12 В";Живлення;;"+10,8...+15 В (DC), споживання < 100 мА @12В";Робоча температура;;від -10°C до +55°C;Розміри;;84.3 х 84.3 х 14.5 мм;Розмір упаковки (Ш х В х Г);;90 x 25 x 90 мм;Вага брутто;;0.12 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Плата контроллера доступа U-Prox IP400 EM;Інтерфейс підключення;;"Ethernet 100 мбіт/с (RJ45), USB для мережевих налаштувань, 2 реле (NO, NC, COM), 2 реле (NO, COM), 8 програмованих шлейфів з контролем по струму";Пам'ять;;"31768 постійних ідентифікаторів +1000 тимчасових, 47000 подій, 250 тижневих розкладів, 250 тайм-зон, 250 вихідних, «плаваючі» розкладу, годинник реального часу";Інтерфейси введення;;"8 з контролем по струму для підключення датчиків, кнопок";Інтерфейси виходу;;"4 («сухий контакт»). Два реле (C NO NC) 24В 5А, два реле (C NO) 24В 1А";Живлення;;12В;Розмір упаковки (Ш х В х Г);;150 x 150 x 2 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Комплект автономный контроллер со считывателем U-PROX CLC G80 + SL keypad;Метод роботи;;"карта, NFC, 2,4 ГГц, код";Живлення;;+9 - +16 В;Інтрефейси (вхід);;"Wiegand 26, 32, 34, 37, 40, 42, 56, 58, 64 бит, Wiegand auto і TouchMemory";Тип карт;;"U-Prox ID 2.4 ГГц, Mifare, EM Marine, U-Prox ID по NFC 13.56 МГц";Відстань зчитування;;"NFC, Mifare, Marine - 4 см, 2,4 ГГЦ - 15 см";Робоча температура;;-40°С - +60°С;Ступінь захисту;;IP65;Матеріал;;ABS пластик;Розміри;;42.8 х 157.8 х 16 мм;Вага;;120 г;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Комплект прибора доступа и аккумулятор U-Prox IP400 IP + Ritar RT1270;У комплекті;;Корпус + плата;Інтерфейс підключення;;"Ethernet 100 мбіт/с (RJ45), USB для мережевих налаштувань, 2 реле (NO, NC, COM), 2 реле (NO, COM), 8 програмованих шлейфів з контролем по струму";Пам'ять;;"31768 постійних ідентифікаторів +1000 тимчасових, 47000 подій, 250 тижневих розкладів, 250 тайм-зон, 250 вихідних, «плаваючі» розкладу, годинник реального часу";Інтерфейси введення;;"8 з контролем по струму для підключення датчиків, кнопок";Інтерфейси виходу;;"4 («сухий контакт»). Два реле (C NO NC) 24В 5А, два реле (C NO) 24В 1А";Живлення;;12В;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301312;Комплект контроллера доступа и LFP аккумулятора U-Prox IP400 + Ritar R-LFP12.8V6AH;У комплекті;;Корпус + плата;Інтерфейс підключення;;"Ethernet 100 мбіт/с (RJ45), USB для мережевих налаштувань, 2 реле (NO, NC, COM), 2 реле (NO, COM), 8 програмованих шлейфів з контролем по струму";Пам'ять;;"31768 постійних ідентифікаторів +1000 тимчасових,  47000 подій, 250 тижневих розкладів, 250 тайм-зон, 250 вихідних, «плаваючі» розкладу, годинник реального часу";Інтерфейси введення;;"8 з контролем по струму для підключення датчиків, кнопок";Інтерфейси виходу;;"4 («сухий контакт»). Два реле (C NO NC) 24В 5А, два реле (C NO) 24В 1А";Живлення;;12В;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
