category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
5092913;коммутационная коробка DS-1280ZJ-PT6;Матеріал;;алюміній;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;180 x 160 x 15 мм;Вага брутто;;0.36 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационная коробка Hikvision DS-1280ZJ-DM46 BLACK;Матеріал;;Cплав алюмінію;Розміри;;Φ120 × 36.2 мм;Навантаження;;4500 г;Вага;;250 г;Колір;;білий;Розмір упаковки (Ш х В х Г);;140 x 50 x 140 мм;Вага брутто;;0.28 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационная коробка UA13G;Розміри;;Ф 112 × 36 мм;Розмір упаковки (Ш х В х Г);;110 x 35 x 110 мм;Вага брутто;;0.1 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационная коробка UA13GB black;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс Dahua DH-PFA121-B;Матеріал;;алюміній;Розміри;;134x133x56 мм;Кріплення;;G 3/4"";Навантаження;;3 кг;Вага;;540г;Робоча температура;;-40 ℃ ~ 60 ℃;Ступінь захисту;;IP66;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;150 x 65 x 150 мм;Вага брутто;;0.6 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA121;Сумісний з серіями камер;;"HFW4100 / 4120/4200/4220/4221/4300 / 4421E, HFW5100 / 5200 / 5300E (-Z / VF), HFW8301E (-Z), HFW5121 / 5220/5221/5421/8231/8281/8331 / 81200E-Z, HFW5200E-Z12, HDW4120 / 4220 / 4421M, HFW2120 / 2220 / 2221E, HFW3220E-Z, HDW1000 / 1200/2120 / 2220M";Матеріал;;алюміній;Розміри;;134x133x56 мм;Кріплення;;Ж з / 4 "";Навантаження;;3 Кг;Вага;;540г;Колір;;білий;Робоча температура;;-40 ℃ ~ 60 ℃;Вологість;;0 ~ 90% RH;Ступінь захисту;;IP66;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;145 x 145 x 65 мм;Вага брутто;;0.65 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA134;Сумісний з серіями камер;;"ME1200 / -1400 / 2802B, HFW1000 / 1100/1200/1220/1230/1320/1400/1431/1435 / 1500SL / 1 531/4231/4431, 2241/1400/2401/1500 / 2501S, LC1200SL-W, B1A21, B2A21, HF3805G";Матеріал;;Алюміній і SECC;Розміри;;Ф90х35 мм;Кріплення;;М20 (G1 / 2 "");Навантаження;;1 Кг;Вага;;260г;Колір;;білий;Робоча температура;;-40 ℃ ~ 60 ℃;Вологість;;0 ~ 90% RH;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;115 x 115 x 45 мм;Вага брутто;;0.28 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA135;Сумісний з серіями камер;;"HFW22xx, HFW25xx, HFW26xx, HFW11xxB (D), HFW12xxB (D), HFW14xxB (D), HFW14xxD";Матеріал;;Алюмінієвий сплав;Розміри;;Ф90х34 мм;Кріплення;;М20 (G1 / 2 "");Навантаження;;1 Кг;Вага;;160г;Колір;;білий;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;115 x 115 x 45 мм;Вага брутто;;0.22 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA136;Сумісний з серіями камер;;"HDBW1000 / 1200E (-W), HDBW1120 / 1220 / 1320E HDBW4100 / 4200 / 4300E (-S / -AS), HDBW4800E, HDBW4120 / 4220/4221 / 4421E (-AS), HDW4120 / 4220/4221 / 4421E (-AS ), HDW1120 / 1220/1320, HDBW1100 / 1200/2120/2220 / 2221E, HDW1200 / 2120/2220 / 2221E, HDW2";Матеріал;;алюміній;Розміри;;Ф110х34 мм;Кріплення;;M20 (G1 / 2 "");Навантаження;;1 Кг;Вага;;190г;Колір;;білий;Робоча температура;;-40 ℃ ~ 60 ℃;Вологість;;0 ~ 90% RH;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;150 x 65 x 145 мм;Вага брутто;;0.26 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA137;Сумісний з серіями камер;;дивіться в файлі ""сумісність"";Матеріал;;алюміній;Розміри;;Ф122х34 мм;Кріплення;;M20 (G1 / 2 "");Навантаження;;1 Кг;Вага;;240г;Колір;;білий;Робоча температура;;-40 ℃ ~ 60 ℃;Вологість;;0 ~ 90% RH;Кількість в ящику;;20 шт;Розмір упаковки (Ш х В х Г);;150 x 65 x 150 мм;Вага брутто;;0.3 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DH-PFA139;Сумісний з серіями камер;;"HDBW4231 / 4431F-AS / M / M12, HDBW4231F-MPC / M12PC, HDW4231 / 4431 / 4830EM-AS, HDW4231 / 4431/4631 / 4831EM-ASE, HDBW2241F-A, HDW2802 / 2601/2241/2501 / 2249T-A";Матеріал;;алюміній;Розміри;;Ф115 х45мм;Кріплення;;M20 (G1 / 2 "");Навантаження;;1 Кг;Вага;;160г;Колір;;білий;Робоча температура;;-40 ℃ ~ 60 ℃;Вологість;;0 ~ 90% RH;Кількість в ящику;;40 шт;Розмір упаковки (Ш х В х Г);;13 x 484 x 120 мм;Вага брутто;;0.239 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DS-1260ZJ;Сумісний з серіями камер;;дивіться в файлі ""сумісність"";Матеріал;;Алюмінієвий сплав;Розміри;;"внутрішній діаметр 97 мм, 104 мм зовнішній";Навантаження;;4.5 кг;Вага;;251 г;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;120 x 120 x 60 мм;Вага брутто;;0.26 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс DS-1280ZJ-S;Сумісний з серіями камер;;"Універсальний, дивіться в файлі """"сумісність""""";Матеріал;;Алюмінієвий сплав;Розміри;;Ф137 × 164.8 × 53.4 мм;Кріплення;;Ф137;Навантаження;;4.5 Кг;Вага;;527г;Колір;;білий;Кількість в ящику;;27 шт;Розмір упаковки (Ш х В х Г);;180 x 145 x 60 мм;Вага брутто;;0.62 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;коммутационный бокс PFA138;Матеріал;;алюміній;Розміри;;Φ161x37 мм;Кріплення;;G3/4”;Навантаження;;3 кг;Робоча температура;;-40ºC~+60ºC;Розмір упаковки (Ш х В х Г);;37 x 161 x 161 мм;Вага брутто;;0.48 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коммутационный бокс черного цвета DS-1260ZJ black;Матеріал;;Алюмінієвий сплав;Розміри;;Ф88.5 мм;Навантаження;;4.5 кг;Вага;;251 г;Колір;;чорний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;120 x 120 x 60 мм;Вага брутто;;0.26 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коробка для крепления камеры Ajax JunctionBox (118) ASP black;Матеріал;;алюміній ADC12;Розміри;;120 × 60 × 130 мм;Вага;;468 г;Розмір упаковки (Ш х В х Г);;120 x 60 x 130 мм;Вага брутто;;0.54 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5092913;Коробка для крепления камеры Ajax JunctionBox (118) ASP white;Матеріал;;алюміній ADC12;Розміри;;120 × 60 × 130 мм;Вага;;468 г;Розмір упаковки (Ш х В х Г);;60 x 120 x 125 мм;Вага брутто;;0.54 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
