category_id;supplier_name;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики;Назва_Характеристики;Одиниця_виміру_Характеристики;Значення_Характеристики
3030;Терминал распознавания лица Hikvision DS-K1T323MBWX-QRE1;Метод роботи;;"Розблокування по обличчю, карті, QR код";Камера;;2МП;Пам'ять карт і подій;;3000/150 000;Пам'ять облич;;1000;Тип карт;;M1;Підключення зовнішнього зчитувача;;Wiegand;Wi-Fi;;Підтримує;Інтерфейси введення;;"1х замок, 1х кнопка виходу, 1х дверний контакт";Дисплей;;2.4"" 240 × 320;Живлення;;"12 VDC, 1 A, standard PoE";Робоча температура;;-30 °C - +65 °C;Ступінь захисту;;IP65;Розміри;;157 × 52 × 26 мм;Вага;;220 г;Кількість в ящику;;16 шт;Розмір упаковки (Ш х В х Г);;120 x 300 x 70 мм;Вага брутто;;0.6 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал распознавания лица Dahua DHI-ASI6213S-PW;Метод роботи;;"Картка, пульт, пароль, QR-код, обличчя та кодове розблокування";Камера;;2 МП;Пам'ять карт і подій;;10 000\ 300 000;Пам'ять облич;;6 000;Тип карт;;Mifare;Wi-Fi;;2.4 ГГц IEEE802.11b/802.11g/802.11n;Інтерфейси введення;;"1×RS-485, 1 × Wiegand, тривога, кнопка виходу, статус дверей";Інтерфейси виходу;;"тривога, контроль замку";Дисплей;;"4.3"""" LCD, 272 (Г) × 480 (В)";Живлення;;"Stanard PoE, 12 В DC, 1.5 A";Робоча температура;;–30 °C - +60 °;Ступінь захисту;;IP65;Антісаботаж;;Підтримує;Розміри;;180 × 90 × 27 мм;Вага;;700 г;Монтаж;;накладний;Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;240 x 75 x 270 мм;Вага брутто;;0.84 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал распознавания лица Dahua DHI-ASI7213X-V1-T1;Камера;;2 МП;Пам'ять карт і подій;;"100 000 карт, 300 000 подій";Пам'ять облич;;100 000;Затримка читання облич;;0.2 с;Встінний зчитувач;;IC-карти;Підключення зовнішнього зчитувача;;"RS-485, Wiegand";Відстань зчитування;;0.3 м - 2 м;Інтерфейс зв'язку;;"IPv4, RTSP, RTP, TCP, UDP, P2P, SIP";Інтерфейси введення;;"1 тривога, 1 кнопка виходу, 1 дверний контакт";Інтерфейси виходу;;"2 тривога, 1 контакт замку";USB;;1 USB2.0;Дисплей;;7-дюймовий сенсорний 600 × 1024;Індикація станів;;"Червоний: помилка, Зелений: нормальний, Синій: Працюючий";Функції контролю доступу;;"6 рівнів користувачів: звичайні, патруль, VIP, гості, спеціальні";Живлення;;DC 12В/2 А;Робоча температура;;+10°C - +35°C;Антісаботаж;;Підтримує;Розміри;;303 × 129 × 32 мм;Вага;;2.2 кг;Кількість в ящику;;4 шт;Розмір упаковки (Ш х В х Г);;235 x 125 x 380 мм;Вага брутто;;2.22 кг;Строк гарантії;;36 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал Hikvision DS-K1T809MWX Mifare Wi-Fi 48мм;Пам'ять карт і подій;;5 000;Тип карт;;Mifare;Wi-Fi;;Підтримує;Інтерфейси введення;;"Wiegand, кнопка виходу,  дверний контакт";Інтерфейси виходу;;замок;Аудіо;;6 Вт;Живлення;;12 В DC/1 A;Робоча температура;;-40 °C - +65 °C;Розміри;;151 × 48 × 21.5 мм;Ступінь захисту;;IP 65;Розмір упаковки (Ш х В х Г);;125 x 65 x 300 мм;Вага брутто;;0.48 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал Hikvision DS-K1T502DBWX-C;Камера;;"2 MP, Г 110°, В 81°, Д 122°";Пам'ять карт і подій;;100 000/300 000;Тип карт;;"M1 , DESfire";Інтерфейс зв'язку;;Ethernet 10 M/100 M;Wi-Fi;;Підтримує;Інтерфейси введення;;"тривога, RS-485, Wiegand, кнопка виходу, дверний контакт";Інтерфейси виходу;;"тривога, замок";Метод зберігання;;карта SD слот;Аудіо;;двостороннє;Живлення;;1 A (12 В DC - 24 В DC);Робоча температура;;-40 ℃ - +70 ℃;Ступінь захисту;;"IK09, IP65";Антісаботаж;;Підтримує;Розміри;;177х81 мм;Розмір упаковки (Ш х В х Г);;135 x 70 x 300 мм;Вага брутто;;1.08 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал учета рабочего времени Hikvision DS-K1A802AMF;Пам'ять карт і подій;;3000/100 000;Пам'ять відбитків пальця;;3000;Затримка читання карти;;1 с;Затримка читання відбитка пальця;;1 с;Тип карт;;Mifare;Відстань зчитування;;карти 0 - 5 см;Інтерфейс зв'язку;;1 10/100 мбіт/с;Wi-Fi;;Підтримує;USB;;Підтримує;Дисплей;;2.4"";Аудіо;;"1 динамік, 1 зумер";Живлення;;5В DC/1 A;Робоча температура;;-10 °C - +55 °C;Розміри;;140 × 155 × 30 мм;Монтаж;;"накладний, настільний";Розмір упаковки (Ш х В х Г);;195 x 45 x 300 мм;Вага брутто;;0.64 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал распознавания лица Hikvision DS-K1T671M;Операційна система;;Linux;Камера;;Дві з 2Мп;Пам'ять облич;;6000 осіб;Затримка читання карти;;< 1 с;Затримка читання облич;;< 0.2 с;Тип карт;;Mifare;Режими роботи;;розпізнавання облич;Відстань зчитування;;3 м;Інтерфейс зв'язку;;1х RJ45 (10M / 100M);Інтерфейси введення;;"1x USB, 1x RS-485, 2х тривожний вхід";Інтерфейси виходу;;"1x замок, 1х дверний датчик, 1х кнопка виходу, 1х тривожний вихід";Дисплей;;7-дюймовий сенсорний екран;Живлення;;"DC 12В / 2А, 24 Вт";Робоча температура;;Від -30 до +60 ° C;Вологість;;Від 0 до 90%;Ступінь захисту;;IP65;Антісаботаж;;є;Розміри;;239x117x33 мм;Кількість в ящику;;8 шт;Розмір упаковки (Ш х В х Г);;180 x 90 x 425 мм;Вага брутто;;1.52 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал распознавания лиц Hikvision DS-K1T344MBWX-QRE1;Метод роботи;;"Розблокування по обличчю, карті, PIN-коду та QR-коду";Операційна система;;Linux;Камера;;2х 2МП;Пам'ять карт і подій;;3 000 карток/150 000 подій;Пам'ять облич;;3 000;Тип карт;;Mifare;Інтерфейс зв'язку;;"Ethernet 10 M/100 M, RS-485, Wiegand";Wi-Fi;;Підтримує;Інтерфейси введення;;"кнопка виходу, дверний контакт, 2х тривога";Інтерфейси виходу;;"замок, 1х тривога";Дисплей;;4.5"" 480 × 854;Живлення;;"12 VDC, 1 A, PoE";Вихід живлення;;підтримує живлення пристрою та дверного замку;Ступінь захисту;;IP65;Робоча температура;;-30 °C - +60 °C;Вага;;600 г;Розміри;;165.2 × 75.7 × 25 мм;Розмір упаковки (Ш х В х Г);;130 x 65 x 305 мм;Вага брутто;;0.72 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал доступа DHI-ASI3213G-MW;Метод роботи;;Термінал контролю доступу;Камера;;2 Мп подвійний об'єктив;Пам'ять карт і подій;;"1500 карт, 150 000 подій";Пам'ять облич;;1500;Затримка читання облич;;0.3 с;Тип карт;;IC;Інтерфейс зв'язку;;"TCP/IP, RS-485";Інтерфейси введення;;"Тривожний вхід x 2, дверний контакт x 1, кнопка виходу x 1";Інтерфейси виходу;;Замок x 1;USB;;1 порт;Дисплей;;4.3"" 480 × 272;Живлення;;DC 12В 1.5A;Робоча температура;;-10°C - +55°C;Антісаботаж;;Підтримує;Розміри;;116 × 107  × 22 мм;Монтаж;;накладний;Кількість в ящику;;10 шт;Розмір упаковки (Ш х В х Г);;165 x 100 x 170 мм;Вага брутто;;0.58 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Биометрический терминал ZKTECO MA300;Метод роботи;;ZK оптичний сенсор;Операційна система;;ZEM720;Пам'ять карт і подій;;100 000 подій/ 10 000 карт;Пам'ять відбитків пальця;;1 500;Інтерфейс зв'язку;;"RS485,TCP/IP,USB-host";Інтерфейси виходу;;"Електрозамок, датчик відкриття дверей, кнопка виходу, сирена";Живлення;;12В DC;Робоча температура;;-10 °C- 60 °C;Ступінь захисту;;IP65;Розміри;;73×148×34.5 мм;Вага;;1.15 кг;Розмір упаковки (Ш х В х Г);;150 x 80 x 245 мм;Вага брутто;;1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Терминал распознавания лиц Hikvision DS-K1T320MX;Камера;;"2 МП 720P Г = 43°, В = 25°";Пам'ять карт і подій;;1 000 карт/ 100 000 подій;Пам'ять облич;;500;Тип карт;;Mifare 13.56 МГц;Інтерфейс зв'язку;;Ethernet 10 M/100 M;Інтерфейси введення;;"кнопка виходу, дверний контакт, замок";Дисплей;;2.4"" 320 × 240;Живлення;;12 В DC;Робоча температура;;-10 °C -  55 °C;Розмір упаковки (Ш х В х Г);;170 x 130 x 190 мм;Вага брутто;;0.6 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20 x 290 x 314 мм;Вага брутто;;0.268 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Коммутационная коробка для врезного монтажа VTM121;Тип пристрою;;комутаційна коробка;Розміри;;373 × 143 × 68 мм;Колір;;чорний;Монтаж;;виразний;Кількість в ящику;;6 шт;Розмір упаковки (Ш х В х Г);;415 x 180 x 100 мм;Вага брутто;;1.08 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Релейный исполнительный модуль лифтового контроллера U-Prox RM модуль;Інтерфейси введення;;"8 з контролем по струму, 1 розблокування реле, тампер, порт RS485";Інтерфейси виходу;;8 релейних NC / NO 5А 30В DC 240В AC;Антісаботаж;;Контроль відкриття корпусу - тампер (TMP);Живлення;;12В;Розмір упаковки (Ш х В х Г);;70 x 20 x 110 мм;Вага брутто;;0.1 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Преобразователь двусторонний Wiegand - RS485 U-Prox WRS485;Інтерфейс зв'язку;;"Шина RS-485, Порт Wiegand";Живлення;;9-15В 40 мА;Розмір упаковки (Ш х В х Г);;70 x 20 x 110 мм;Вага брутто;;0.1 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;USB устройство для ввода карт DH-ASM100;Тип пристрою;;USB пристрій для введення карт;Інтерфейс зв'язку;;USB;Частотна характеристика;;13.56MHz;Індикація станів;;присутній;Інтерфейси виходу;;USB;Живлення;;5VDC / 100mA;Робоча температура;;-30 ° C до + 60 ° C;Розмір;;105мм x 75мм x 20мм;Колір;;чорний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;20 x 290 x 314 мм;Вага брутто;;0.268 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;USB устройство для ввода карт DS-K1F100-D8E;Тип пристрою;;USB пристрій для введення карт;Інтерфейс зв'язку;;USB 2.0;Частотна характеристика;;13.56MHZ і 125KHZ;Індикація станів;;присутній;Інтерфейси виходу;;USB;Живлення;;USB;Потужність споживання;;200mA;Робоча температура;;-20 ° С ~ +65 ° C;Розмір;;117мм x 67.5мм x 14.3мм;Колір;;чорний;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;100 x 35 x 150 мм;Вага брутто;;0.16 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;USB считыватель Dnake UCI01-IC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;QR модуль DS-KAB6-QR;Тип пристрою;;QR код модуль;Інтерфейс зв'язку;;USB Type-C;Розміри;;35 × 24 × 17.5 мм;Живлення;;5 В DC;Потужність споживання;;500 мВт;Робоча температура;;-20 °C - 55 °C;Розмір упаковки (Ш х В х Г);;155 x 80 x 175 мм;Вага брутто;;0.18 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Блок реле 12 В 10 А 2 группы для изменения полярности Реле М-02;Живлення;;12 В;Потужність споживання;;струм комутації 10 А;Кількість в ящику;;1 шт;Розмір упаковки (Ш х В х Г);;180 x 50 x 120 мм;Вага брутто;;0.05 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;(пластик) Кронштейн для ЕСМК-7ЕП;Розмір;;74х50х20 мм;Розмір упаковки (Ш х В х Г);;50 x 10 x 40 мм;Вага брутто;;0.02 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Защитный корпус Hikvision DS-KAB34X-S1;Тип пристрою;;для серій DS-K1T341A/C і DS-K1T342;Розмір;;99.4 × 55 × 199.3 мм;Розмір упаковки (Ш х В х Г);;120 x 90 x 235 мм;Вага брутто;;0.34 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Кронштейн DS-KAB607-B1;Тип пристрою;;кронштейн;Матеріал;;"сплав алюмінію ADC12, пластик PC+ABS";Розмір;;311.69х100х26 мм;Вага;;1 кг;Кількість в ящику;;1 шт;Розмір упаковки (Ш х В х Г);;240 x 200 x 440 мм;Вага брутто;;1.88 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Монтажная коробка MBB-811B-M;Сумісність;;"PBK-810B, PBK-814B, PBK-818A, PBK-820B, ISK-841B, PBS-820B";Розміри;;86 х 50 х 25 мм;Розмір упаковки (Ш х В х Г);;100 x 100 x 100 мм;Вага брутто;;0.1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Кронштейн DS-KAB6-ZU1;Розмір;;100 × 100 × 196 мм;Розмір упаковки (Ш х В х Г);;150 x 170 x 335 мм;Вага брутто;;0.98 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12В DC;Потужність споживання;;1-2А;Ступінь захисту;;IP66;Робоча температура;;-30 - +60°C;Розміри;;142 × 62 × 23 мм;Розмір упаковки (Ш х В х Г);;130 x 55 x 195 мм;Вага брутто;;0.28 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Модуль DS-KAB321-B2;Тип пристрою;;для серії DS-K1T321;Розмір;;177 × 61 × 24 мм;Розмір упаковки (Ш х В х Г);;90 x 60 x 205 мм;Вага брутто;;0.14 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Реле х 1 (Дверний замок);Живлення;;9-15DC;Потужність споживання;;200mA;Робоча температура;;-30 ~ + 60 ° C;Розміри;;62 x 23 x 142мм;Кількість в ящику;;30 шт;Розмір упаковки (Ш х В х Г);;195 x 130 x 55 мм;Вага брутто;;0.262 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Реле безопасности Dnake UM5-F19;Інтерфейси виходу;;"2х кнопка виходу, 1х RS485";Живлення;;DC12В;Потужність споживання;;3.5А макс;Особливості;;"Два реле, Дві кнопки виходу, Розблокування налаштування часу";Розміри;;14.5 x 57.5 x 34 мм;Розмір упаковки (Ш х В х Г);;60 x 40 x 115 мм;Вага брутто;;0.14 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.3"" 480 × 272;Живлення;;12 В DC/1 A;Робоча температура;;-10 °C - +40 °C;Розміри;;118.4 × 118.4 × 21 мм;Розмір упаковки (Ш х В х Г);;160 x 125 x 160 мм;Вага брутто;;0.66 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Монтажная база Hikvision DS-KAB6-BASE;Тип пристрою;;база;Робоча температура;;-30 °C - 60 °C;Розмір;;325 × 325 × 17 мм;Вага;;4.8 кг;Кількість в ящику;;2 шт;Розмір упаковки (Ш х В х Г);;380 x 130 x 510 мм;Вага брутто;;5.86 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USB 2.0;Живлення;;"12В DC, 2 A";Робоча температура;;–10 °C - +45 °C;Ступінь захисту;;для приміщення;Розміри;;184.9 × 76.2 × 20.5 мм;Монтаж;;накладний на стіну;Розмір упаковки (Ш х В х Г);;120 x 60 x 220 мм;Вага брутто;;0.36 кг;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3030;Монтажная коробка MBB-811A-M;Сумісність;;"PBK-810A, PBK-814A, PBK-820A, ISK-841A";Розміри;;90 х 35 х 25 мм;Монтаж;;накладний;Розмір упаковки (Ш х В х Г);;35 x 25 x 95 мм;Вага брутто;;0.1 кг;Строк гарантії;;12 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"12 VDC, 1 A, PoE";Вихід живлення;;підтримує живлення пристрою та дверного замку;Ступінь захисту;;IP65;Робоча температура;;-30 °C - +60 °C;Вага;;600 г;Розміри;;165.2 × 75.7 × 25 мм;Кількість в ящику;;16 шт;Розмір упаковки (Ш х В х Г);;130 x 70 x 300 мм;Вага брутто;;0.75 кг;Строк гарантії;;24 міс.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
